,avg_ROA,ROA_volatility,avg_ROE,ROE_volatility,avg_OperatingMargin,OperatingMargin_volatility,avg_AssetTurnover,AssetTurnover_volatility,avg_CurrentRatio,CurrentRatio_volatility,avg_Leverage,Leverage_volatility,avg_DebtToEquity,DebtToEquity_volatility,avg_log_Revenue,log_Revenue_volatility,avg_log_Assets,log_Assets_volatility,avg_log_NetIncome,log_NetIncome_volatility,avg_log_OperatingIncome,log_OperatingIncome_volatility,avg_log_Liabilities,log_Liabilities_volatility,avg_log_StockholdersEquity,log_StockholdersEquity_volatility,avg_log_CurrentAssets,log_CurrentAssets_volatility,avg_log_CurrentLiabilities,log_CurrentLiabilities_volatility,avg_log_LongTermDebt,log_LongTermDebt_volatility,avg_log_CapEx,log_CapEx_volatility,Revenue_growth,Assets_growth,NetIncome_growth,capex_intensity,Revenue_growth_imputed,Assets_growth_imputed,NetIncome_growth_imputed,capex_intensity_imputed,has_rnd,has_goodwill,has_longtermdebt,core_completeness,reporting_consistency
CTAS,0.047566550518466644,0.033177806605781096,0.10993272635501328,0.07931611692680172,0.16224821114302695,0.03240253894284489,0.43429770592393174,0.18622502056531678,2.634493625776026,0.6712267316205908,0.9999980217746174,0.0002496062228117551,0.8221284555067008,0.2089448321521682,21.350962484173415,0.4099241454726895,22.279624076388984,0.2191576246554127,19.0370477027654,0.6718397680609612,19.512581785902068,0.555112180128948,22.279622067877906,0.21916212846432992,21.539828845276787,0.15691484416938442,21.260212944973286,0.136892546456877,20.31761568224623,0.3341736180090597,21.437868514420874,0.3729284164249683,18.559331479627392,0.547557457351394,0.0076436743879892965,0.017972948552737567,0.011102409157981441,0.06386983366366475,0,0,0,0,0,1,1,0.9662162162162162,0.9662162162162162
CTL,0.005732137318629626,0.007714811370576538,0.01668587634379088,0.021868443999410632,0.1496823940371145,0.0706861982756136,0.14445457723220587,0.05960881934524336,0.8334257674129345,0.13920606652588627,1.0,0.0,1.604089822758011,0.016141241212094752,22.56763505599483,0.5366941558605124,24.63751882055766,0.295330944225917,16.21574713736891,10.967035817169332,18.426254503242724,9.315839075521,24.63751882055766,0.295330944225917,23.52067595001882,0.25416660241604744,21.923890616872836,0.3842827128089519,22.12044620587295,0.4110764846876274,24.326729164637214,0.015807197420896195,20.67224860890761,0.8688750078307013,0.06479492656279051,0.03552783030535456,0.0,0.19111113285779927,0,0,1,0,0,1,1,0.9102564102564102,0.9102564102564102
CTSH,0.06186898787569958,0.023855958499187802,0.08263770378211185,0.03305996490249552,0.18423505792921427,0.04403253851747396,0.4628396608159886,0.2627447432709786,3.6308544623144763,0.4344439895440522,1.0,0.0,0.0902765705404264,0.024568298940488266,22.51258404950205,0.5472962978157436,22.89047428940069,0.4766708205580508,20.041239765661196,0.5225083263649836,20.32410017158802,0.5634594328858832,22.89047428940069,0.4766708205580508,22.605399857456078,0.4468847197464417,22.482695482657753,0.37256521127178516,21.20032687156545,0.4553017930242108,20.58033772092673,0.11268044340148527,18.712630525220234,0.659926013921856,-0.021585172225633165,0.04410941291959869,0.06809696300885615,0.032951448806064806,0,0,0,0,0,1,1,0.8125,0.8125
CTXS,0.02837645676447616,0.019320550606918008,0.12112604200624241,0.17309654621556433,0.21750685317030866,0.026901496163404426,0.24958330275933965,0.11944268866234306,1.1657198731474052,0.24254145009918826,1.0,0.0,1.162897595027496,1.0833648486168668,20.94008842742116,0.5108362138144781,22.30235415185972,0.17615668531023854,17.57189890757651,6.242765798218371,18.85063100601055,0.6172933190830414,22.30235415185972,0.17615668531023854,21.299622691344663,0.5903149439914279,21.24371525219365,0.22401045501605835,21.11228748963317,0.34905557579635677,13.96760837389901,12.107768953551545,17.87933154523119,0.6740527950419346,-0.03223986232374276,0.013263944449789067,0.06056105571635251,0.037257554701406174,0,0,0,0,0,1,1,0.8125,0.8125
CVH,0.023900271407091275,0.01092028164164694,0.04690796399351952,0.02166235302631388,0.060799674272930905,0.01918492109859038,0.6217252698625486,0.24782945129764866,1.3000573185849464,0.09025928496793864,1.0,0.0,0.3651501567402491,0.0324417114170835,22.303436550231233,0.3858055587758432,22.889053806793644,0.030292749949683336,18.977456168097245,0.6022669196261011,19.43955303861214,0.5878770375689472,22.889053806793644,0.030292749949683336,22.211877275964486,0.06779702187699305,21.81861550486369,0.05655804305893311,21.558469350519147,0.06626548676615343,21.23068420203974,0.06799949829771214,17.3859598621201,0.6094678138957269,0.017489814063470943,0.008133881578904267,0.02787720289315554,0.007609286075326892,0,0,0,0,0,1,1,0.9807692307692307,0.9807692307692307
CVS,0.019786002705716784,0.017784230848048845,0.04346952031825433,0.043272641159867405,0.053318454582706384,0.014809784074327863,0.7409982728810384,0.30593921598395846,1.4534385668979575,0.3385925963894124,0.9999605171642918,0.00016639360706240052,0.7742389598170754,0.5658831626083616,24.727030907174075,0.46067299393730876,25.103344932532856,0.25637661055054906,17.51485587769602,12.105606612836,20.631006406862767,7.0638103923004465,25.103305435451876,0.2564087348397499,24.338447640778977,0.05716258925418245,23.983884882646585,0.38897931906620037,23.632910966158583,0.38581023059783764,23.66855236952623,0.7551370498540466,20.72982663410083,0.6236309471647252,0.051714173367751304,0.02852003291022176,0.0,0.019282942829079212,0,0,1,0,0,1,1,0.861842105263158,0.8618421052631579
CVX,0.03706919123462501,0.03246670188498463,0.06356343593734753,0.05581851652605986,0.16539762029654834,0.03892922357694295,0.433208913318542,0.28303969073705165,1.3802185577102646,0.24137082147074929,1.0,0.0,0.11872130666380819,0.059478946354868625,25.159144888819927,0.6009130143372076,26.190755991303934,0.1393945128923926,19.03370961585604,12.149747353698304,21.600913859120574,0.6313802741222554,26.190755991303934,0.1393945128923926,25.646257601376885,0.14354089271712941,24.453341763400406,0.24725391545835687,24.14704685398523,0.11402788004799383,23.430060642213398,0.6602174825674105,20.40216976708198,0.6746381141014299,0.03603713679193943,0.011705074014851435,0.03430917171371384,0.05548630644136347,0,0,0,1,1,1,1,0.75,0.75
D,0.01576249716267553,0.0124586896460035,0.06494421541094396,0.04496380645339817,0.24627009691630394,0.10461463018582236,0.12227397727006085,0.07428861143948133,0.7123874798924256,0.20321013847815644,1.0,0.0,1.9684879016069463,0.155713219323437,22.522143581894458,0.4793405751420038,24.733192772442912,0.21962801168854945,19.353302808645868,6.469970646991737,21.054463606318947,0.45976182230964713,24.733192772442912,0.21962801168854945,23.288534237699267,0.17214640389019997,22.312242402153558,0.1461537704245876,22.690461665193396,0.18207006255266306,23.951467162747804,0.23579314894096282,20.405366016036936,5.053710881859248,0.021974544262399753,0.017699456913788936,0.0677291956559749,0.4407516632209873,0,0,0,0,0,1,1,0.9166666666666666,0.9166666666666666
DD,0.02446894088854261,0.03737108335763394,0.02865346293020767,0.03728121315791087,0.16539762029654834,0.03892922357694295,0.18969353818624352,0.18729347458864815,1.8363423427778591,0.12048455934597976,1.0000356293672577,7.874506086783901e-05,0.3526548116220429,0.22026969189913784,23.783094449680902,0.4766698584872326,25.76209383400429,0.422786617499397,21.114339727864884,0.9206750429859081,21.600913859120574,0.6313802741222554,25.864658519086667,0.31010898382769186,25.15415524227425,0.4747901389490108,24.616353113876905,0.3779475501861974,24.010496094166612,0.3893752004007038,23.916470952998306,0.5278712670647105,20.40216976708198,0.6746381141014299,-0.052266802655941635,0.13561365200107134,-0.08939098740294915,0.05548630644136347,0,0,0,1,1,1,1,0.5166666666666666,0.5166666666666666
DE,0.01863359423990911,0.010500153922060931,0.1284379227221187,0.07104636825370164,0.14907020930119388,0.03664665112083412,0.24584434884131348,0.11249287084185011,1.2295587494810203,0.2819764488602542,1.000000116674219,4.5871090104986165e-07,0.5865797020366066,0.1600887590663014,23.23873876812457,0.48748088824889085,24.74354606536625,0.14552032314051563,19.60698177631819,6.552114170770476,21.301992404758217,0.7091565909862987,24.74254240563573,0.14733687519828625,22.775043568961774,0.19673839535198562,24.014306125887995,0.18755884169870457,23.635411345195166,0.23317641257428284,23.612631207395147,0.2412212006418019,19.890219834732576,0.6085483973807334,0.04545487230673073,0.014360770208118323,0.05307697668759093,0.036019111908304424,0,0,0,0,1,1,0,0.975,0.975
DELL,-0.008681148029616633,0.007523668021974093,-0.10953030325687224,0.1855019138361125,-0.03755866091626564,0.027024899543577074,0.2972440663903444,0.13787393078287796,0.8695599573796177,0.05157191375941917,1.0,0.0,6.011688726609871,2.2236385018272635,24.211276354351316,0.4480388388396026,25.304063980529108,0.40118316536151893,-15.718212599524941,13.57212820094639,-19.84706758690144,1.5845900319683153,25.304063980529108,0.40118316536151893,22.616857813170174,0.8660823739145118,24.20174755932644,0.2499041658214048,24.34316674750812,0.256595304674855,24.400914993433176,0.516423763750428,19.77474788828467,0.7214467708578709,-0.0705555690540588,0.09401617379688654,0.0,0.018715704699571886,0,0,1,0,1,1,1,0.8125,0.8125
DF,0.0035734745848408156,0.06700978990919704,0.12560163614805583,0.6934994030230132,0.004751275284650396,0.004238031416752134,0.8001286013520836,0.014127249342032702,1.3548900720407753,0.18324806197313503,1.0000091291350275,5.4008691172694784e-05,0.30913035648438586,5.259181322914912,21.410436198661117,0.005398744965601448,21.989417658823374,0.4577800039142205,2.364148041353543,17.875869941435603,10.098786739110206,15.148790933208172,21.989426786500243,0.457796581893728,15.978745205703301,12.14613778260477,20.964035646900033,0.24985816972549277,20.66993007382275,0.3481053770190751,21.14975673436918,0.6603982717518488,18.05329734103234,0.844678226869769,-0.007605905939110036,-0.037534013308572534,0.0,0.006265144065503875,0,0,1,0,1,1,1,0.7569444444444444,0.7569444444444444
DFS,0.010792482889120164,0.00554173503908375,0.0886328706305804,0.04355541179658291,0.16539762029654834,0.03892922357694295,0.14512410316126795,0.1306718184735648,1.2295587494810203,0.2819764488602542,1.0,0.0,2.833553464041946,0.2788783514057837,23.423078952157553,0.5043154279870659,25.105250356722372,0.1652863047844568,19.545240582415317,6.110025440545031,21.600913859120574,0.6313802741222554,25.109062419746568,0.1658640732879813,22.994438486486267,0.1908452495189445,24.014306125887995,0.18755884169870457,23.635411345195166,0.23317641257428284,23.655772493636743,0.09025678867040923,18.108905049084992,0.8310332271460841,0.0,0.013452429531300991,0.0,0.05548630644136347,1,0,1,1,0,1,1,0.47023809523809523,0.47023809523809523
DGX,0.02856868544174017,0.01592020839651597,0.06384075151739407,0.03504435923621914,0.17160773211876942,0.02105176102628805,0.38345034989215165,0.21989744172956122,1.2367137139705007,0.24871793648672172,1.0,0.0,0.855983015125807,0.10797549607961143,22.01293398250018,0.5648110260538263,22.99343005895934,0.07314285219439302,18.30548247162362,6.213001599720999,20.053308218014642,0.7531492107103295,22.99343005895934,0.07314285219439302,22.172094601708345,0.12023121864271301,21.134175165338604,0.05839494436226784,20.943163044300846,0.20458173862491363,22.033972863978697,0.1099299862607857,18.585909621611975,0.6609864288786119,-0.06597066443061106,0.007346760967033239,0.03219108796806136,0.054711404752121405,0,0,0,0,0,1,1,0.7847222222222222,0.7847222222222222
DHI,0.03621776395136051,0.024322531701573682,0.06188605646865963,0.04038096771826821,0.13845357016918544,0.03892922357694295,0.37354676478097265,0.18762669508088015,1.7296216272456733,0.2819764488602542,1.0,0.0,0.7238824465479013,0.1600887590663014,21.80214739335226,0.6972143775392277,22.93356059192476,0.3218278860309089,16.954093499072762,10.170154749249171,19.26199116219345,0.6313802741222554,22.93356059192476,0.3218278860309089,22.28693119210612,0.42642856912910615,21.77426562395552,0.18755884169870457,21.19065852145901,0.23317641257428284,21.6275731790858,0.2412212006418019,17.117230585319085,0.9479195576013038,0.03928483895288726,0.02532200399109108,0.05434032041308745,0.010017372024848313,0,0,0,0,0,1,0,0.5833333333333334,0.5833333333333333
DHR,0.02925561172628255,0.01344564147392878,0.05061495035696955,0.023579399603323257,0.19290691341868507,0.05384355442391119,0.16479623685478315,0.10389322501106689,1.6379590533808914,0.31119248375332687,0.999999949911743,2.9969251425433564e-07,0.308845108006965,0.13961783795155844,22.612973727159737,0.5490033528956826,24.318052688229056,0.25732942539549947,20.663963886620138,0.496022245219058,20.826253247973202,0.4408504689952797,24.318052638140752,0.2573293636116134,23.772267964155926,0.22337339866305547,22.7156536997681,0.19464046511035044,22.240962809281974,0.23339559411482097,22.5040000667993,0.5704775950703016,19.307309224483895,0.7162009949019501,-0.035641254941583655,0.026158649422645786,0.0582092753853074,0.05750681544501005,0,0,0,0,1,1,1,0.7837837837837838,0.7837837837837838
DIS,0.09303096073618802,0.019187670346842545,0.18806853518681782,0.053035331982217056,0.26412777890564343,0.015269132876212227,0.4502254947700089,0.1306718184735648,0.9420492721164614,0.2819764488602542,1.0,0.0,0.4279826953437353,0.1600887590663014,23.967864829698247,0.5454775590891598,25.314316814373722,0.16257303769444342,22.404641064061597,0.45978699973678233,22.63512036896256,0.5646328452743316,25.314316814373722,0.16257303769444342,24.61044271800206,0.19551266379970916,23.5461317124778,0.18755884169870457,23.605829412395323,0.23317641257428284,23.76177020234475,0.2412212006418019,21.695181821164315,0.527985550728084,-0.22613235546565325,0.0,-0.2085868055523623,0.09557396473404677,0,1,0,0,0,1,1,0.6785714285714286,0.6785714285714286
DNB,0.023207157447001366,0.019187670346842545,0.058487034075419525,0.053035331982217056,0.24988347704497785,0.03892922357694295,0.2722327255497189,0.1306718184735648,1.534552553088502,0.2819764488602542,1.0,0.0,0.7346114785039337,0.1600887590663014,21.26349491108747,0.5043154279870659,23.406238803871968,0.16257303769444342,18.91309860455628,5.6006037458526015,19.876734349510425,0.6313802741222554,23.40659784486825,0.16257303769444342,22.39408748651045,0.19551266379970916,22.204655737692505,0.18755884169870457,21.73559967622542,0.23317641257428284,21.99403000772161,0.2412212006418019,15.444751099655338,0.6746381141014299,0.0,0.0,0.0,0.0029713353530645536,1,1,1,0,0,1,0,0.5,0.5
DNR,-0.024794062863557904,0.1171376924784199,-0.1596861082975937,0.5605606305285914,0.13845357016918544,0.03892922357694295,0.11914771026759821,0.0718746410784641,0.8407047093407503,0.35961255003565695,1.0,0.0,2.710730362265489,2.1016792682997596,20.420770311898384,0.6397926733920912,22.785608280053193,0.41625910468239957,8.10147865533726,17.452277470953,19.26199116219345,0.6313802741222554,22.785608280053193,0.41625910468239957,21.540340270944032,0.9591514945607561,19.793036208230262,0.5049880039271354,20.04758351519327,0.24582889274088315,21.794867769329613,0.13318527073580172,18.542090273250846,0.6746381141014299,0.04120597724837172,-0.021079047784176574,0.034973720027838384,0.0489027920340287,0,0,0,1,0,1,1,0.7083333333333333,0.7083333333333333
DO,0.018601394853986025,0.03752391550941192,0.03065055311602836,0.06405170943522857,0.13634145499780945,0.3080692241063498,0.14215665644919648,0.07851735084962413,3.1271498551800154,1.446453550816083,1.0,0.0,0.4357627679234241,0.07496644275068848,20.56157949048287,0.6136736965857033,22.661043651084594,0.09886209106117994,9.527311607834374,16.422466343868987,10.696291646383617,16.035622635741397,22.661043651084594,0.09886209106117994,22.134819894791946,0.09247434818528595,20.911382372033515,0.5498634972000531,19.916453382178073,0.5298659504073563,21.298015821996337,0.2242264474857654,19.52786085583082,1.0039410997360292,-0.03667008007993211,-0.0030841424479437496,0.0,0.44336797897385466,0,0,1,0,0,0,1,0.9473684210526316,0.9473684210526316
DOV,0.035064746048496194,0.016546680149144215,0.07824505672094188,0.0428344755080073,0.16298807421957978,0.04370771047048503,0.2992650651522475,0.15073891604785247,1.8918856516321858,0.5698198532140599,1.0000021457749189,1.0918068440687799e-05,0.42513019245044603,0.026625761777769163,21.68063978809443,0.47736267377592906,22.957095405590007,0.09125231560476936,19.49201013541709,0.5141020809223181,19.945146637700034,0.5967306613358824,22.95709755130468,0.09125063377068053,22.201088367201432,0.08036953791281634,21.785561716305157,0.11488263224779105,21.19065852145901,0.22904669374506223,21.684087518922926,0.22097410320475044,18.410219140776686,0.6092279654833205,-0.06477572344893878,0.001182125996432637,0.03799326280050219,0.04195439210780552,0,0,0,0,1,1,1,0.8125,0.8125
DOW,0.013864398462594163,0.019187670346842545,0.0617831371208822,0.011297906763193553,0.16539762029654834,0.03892922357694295,0.6040520587563741,0.1306718184735648,2.3738823763163124,0.2819764488602542,1.0,0.0,0.6248843796048813,0.1600887590663014,23.915681548479448,0.5204599955081394,25.13143220735453,0.16257303769444342,21.347394969852875,0.29637796298927754,21.600913859120574,0.6313802741222554,25.13143220735453,0.16257303769444342,24.15426084789035,0.08238286014709956,24.302421101745736,0.18755884169870457,23.437894353409405,0.23317641257428284,23.698374396205043,0.2412212006418019,20.40216976708198,0.6746381141014299,0.4932064580345066,0.0,0.3321374418333982,0.05548630644136347,0,1,0,1,1,1,1,0.3999999999999999,0.4
DPS,0.03024465027292793,0.016467465375859153,0.10548551218845183,0.06583564035098341,0.306503268210944,0.22858034878255679,0.11952221326305998,0.06106287757678421,1.0142192154641343,0.2772717534831744,1.0,0.0,1.2038425963802153,0.48483437405465873,21.25705238038015,0.6021303616207927,23.01716346940848,0.40869652101024007,19.29145567012417,0.561233162938978,19.96572742963952,0.591491263002066,23.01716346940848,0.40869652101024007,21.244542328260465,3.5389993946506384,21.055179901314553,0.1900252171373987,21.081572782029784,0.40521950532850354,22.11786957333646,0.5384723406905634,18.195567332622346,0.7059032568980603,0.10688317373195733,0.05069721476264655,0.04527139784150758,0.045103251386820725,0,0,0,0,1,1,1,0.7261904761904762,0.7261904761904762
DRI,0.03592796356049859,0.021021281335138225,0.0995573162555225,0.055967854016607615,0.11351627342306013,0.032423474703961286,0.6335764287918033,0.38342350184157614,0.5442591787504207,0.1483189616669621,1.0000261694017165,0.00015701641029915633,0.7214645159172958,0.3577398530854456,21.75812361549574,0.5215029772917663,22.45781621104577,0.1387764960674844,18.951164766374003,0.604892925357246,19.238656716262813,0.9006164614676722,22.457842368128148,0.13878758654715523,21.418957191650208,0.08210457391752922,20.423440325125465,0.24910673165667827,21.06318841741364,0.1544655456329625,20.9587304790481,0.5726819244273241,19.248219245935385,0.6270976081059587,-0.09133956479576821,0.0016263028407521585,-0.003911334539650757,0.06868951585159457,0,0,0,0,0,1,1,0.7152777777777778,0.7152777777777778
DTE,0.012684673699169894,0.0046208554595302195,0.043847708232265616,0.016348284564903438,0.13667595957576284,0.019625788068119227,0.16388554684358642,0.07070446901963916,1.1275168390410741,0.16427615941083554,1.0000249906173682,0.00013349125641442893,1.0988259265576639,0.10376952390976292,22.177859592389197,0.40343404656888654,24.060451386516466,0.12027292202129228,19.60735489013082,0.43102437499593016,20.17858433720967,0.3779597218221451,24.060476368170836,0.12027200488719314,22.82216731510465,0.1338086981695202,21.751082602418,0.0826910063372989,21.641405792454233,0.157377316066256,22.864660465569354,0.16862516528900307,19.59225633663054,0.6746381141014299,-0.03376733469167115,0.011983305300635738,0.034413636265978376,0.05750681544501005,0,0,0,1,0,1,1,0.9236111111111112,0.9236111111111112
DTV,0.04738256395368418,0.017701878916807967,-2.0,0.053035331982217056,0.16800951287508206,0.010971651397880325,0.5728762232504133,0.23767997283592215,1.1044666166014396,0.19189783503071725,1.0,0.0,-3.763992622228608,2.031926703495463,23.119711235059246,0.39930234166580447,23.75379027982124,0.10779871705248095,20.551265268911703,0.3273706210992192,21.33398426214537,0.37377802135281873,23.75379027982124,0.10779871705248095,-22.13800733166074,0.8353214215481827,22.49179479282819,0.2192285415778571,22.405575919829275,0.21738825553360241,23.558294479680384,0.16477435000725277,21.083809594435543,0.6054328706775636,0.03895552385804635,0.014214130603534603,0.1321725757857526,0.13530645375545916,0,0,0,0,0,1,1,0.8181818181818181,0.8181818181818181
DUK,0.00908014150587036,0.004561079186819944,0.026749577634729706,0.013211210172288195,0.17867064869497543,0.0433619306435025,0.0951745899251335,0.04320714773752255,1.0366506746892947,0.2994365361215661,1.0000047990686018,2.839167273294032e-05,1.0645759508223405,0.13131972048338703,22.587914746971375,0.42686432819911774,25.360889348311613,0.33274294754444117,18.475700476864144,9.045992782412249,21.20003546061527,0.5908973485799212,25.360894146977216,0.33274525486927914,24.28582442715002,0.266363570286768,22.862830237973622,0.24769343669295585,22.868939685040964,0.41937501121114973,24.449429461058074,0.2519131689203004,21.89227352500407,0.6197409159957468,0.06269278157067637,0.02824338377942892,0.040489999677237876,0.3990683306572423,0,0,0,0,0,1,1,0.8243243243243243,0.8243243243243243
DV,0.023207157447001366,0.019187670346842545,0.058487034075419525,0.053035331982217056,0.15255135212926862,0.03892922357694295,0.2722327255497189,0.1306718184735648,1.534552553088502,0.2819764488602542,1.0,0.0,0.7346114785039337,0.1600887590663014,21.969420939143358,0.5043154279870659,23.406238803871968,0.16257303769444342,18.91309860455628,5.6006037458526015,19.881800526133908,0.6313802741222554,23.40659784486825,0.16257303769444342,19.495423747703672,0.19551266379970916,22.204655737692505,0.18755884169870457,21.73559967622542,0.23317641257428284,21.99403000772161,0.2412212006418019,19.017494624505844,0.6746381141014299,0.0,0.0,0.0,0.04254907549267265,1,1,1,1,0,0,0,0.0,0.0
DVA,0.015868633344671663,0.010674764221066937,0.062343750824770255,0.04254261187363179,0.1639227484236295,0.06691450670985273,0.28589546487227513,0.15107365995807856,1.8609356258137142,0.4379740142977132,1.0,0.0,1.9987499457940667,0.2937116698659339,22.30719216517154,0.4944742823585835,23.39558929329758,0.3630726782913986,16.99860776262329,8.586167971416305,19.097890578695118,6.3752019023707485,23.39558929329758,0.3630726782913986,22.018959216577784,0.35911558715087866,22.055379995192727,0.4250774139671048,21.458414101707756,0.46374342770286003,22.375038959139765,0.3443162716789448,19.428222944640126,0.7255589952148565,-0.036213783097932994,0.026343317253208598,-0.03147398135427815,0.093921078957851,0,0,0,0,0,1,1,0.8125,0.8125
DVN,-0.0006702958802316331,0.06944532460012724,-0.04140472340988663,0.2279096952093735,-0.21252333956201414,0.5996337012571349,0.1429377977019479,0.075312612919494,1.3612404241186598,0.2932508597493538,0.9994914569726259,0.008524299907373965,0.6954293478880094,0.1600887590663014,22.206679572333975,0.4388803370192968,24.27240977050528,0.2547041117326483,5.502325796742748,20.26689951476485,2.262095909188008,21.72309181016644,24.271864951604677,0.2561605627942519,23.33487306189415,0.5134811633262322,22.462336895872404,0.36535210547124963,22.177805971106128,0.366740161822418,22.661455238630246,0.2412212006418019,19.886352802200044,2.2667155418461817,0.02306548827046706,-0.012766940037135743,0.018931444346161008,0.36573760187602455,0,0,0,0,0,1,0,0.8958333333333334,0.8958333333333334
EBAY,0.02715125103749765,0.030003548878939544,0.058407530616357076,0.07942421755267154,0.20130342269564125,0.020392818768542945,0.3104165443877894,0.11025271783909983,2.186473889484626,0.7322072022910412,1.0,0.0,0.7208683077622025,0.49968085729123174,22.81073192910454,0.6446776745527268,24.04582036533297,0.3035982082660516,17.015569649906368,11.46446205807364,20.83967130101481,0.5311036900203151,24.04582036533297,0.3035982082660516,23.30746128699193,0.4603904959082191,23.250219083902685,0.48603658638176056,22.511385040425466,0.6719464162253876,22.38038369809506,0.7114248899420738,19.91006225477361,0.6216541122402066,0.2347480180556374,0.005719016548527023,0.04444836542252095,0.08959807635630078,0,0,0,0,1,1,1,0.8125,0.8125
ECL,0.03005843722685654,0.02139917997686601,0.07322136648142044,0.04899459027358421,0.1255884293954791,0.012627007652536904,0.3681880347420182,0.20868555017996285,1.254036888904925,0.191524703769016,1.0,0.0,0.865352278657348,0.6729058684821314,22.56493946577539,0.5439261388754174,23.40444427422773,0.5333989781642943,18.808036881106403,0.6175903395823867,20.09198347791226,0.6414936651132412,23.40444427422773,0.5333989781642943,22.419448025351496,0.48425352084882567,22.068439700693936,0.364479188553607,21.853075790613786,0.3937259286490293,21.64381359501431,1.5663836335540595,19.509267691773864,0.7228911784629808,-0.015195464317811158,0.04191973218655631,0.118653681486377,0.07449967127588143,0,0,0,0,1,1,1,0.6180555555555556,0.6180555555555556
ED,0.014904397330072578,0.00820888798935763,0.04938140288822172,0.02771514881483197,0.1916159579406973,0.027831305814543152,0.15863658496299693,0.08661111816543357,0.9178030099477454,0.19786265830712949,1.0000446699149754,0.00018170362609889492,0.9599067155963525,0.054101994912207615,22.50269880667653,0.5013236005911316,24.487206301030945,0.11314306563755884,20.107985915380468,0.5764572765618406,20.84004862975358,0.5384639946529527,24.48725095393432,0.11313519646359733,23.28782781149409,0.11976630498882353,21.98320658884668,0.08068019715742257,22.090545336169196,0.2248120194353026,23.232014225234142,0.14602980891894568,18.453422503925747,1.6597930730461665,0.03697448705252504,0.013722535366636368,0.05270074504548239,0.03955368521756878,0,0,0,0,1,1,1,0.9861111111111112,0.9861111111111112
EFX,0.03181881121022645,0.014446964834354637,0.0681449074730864,0.03051853450341688,0.2015585339664574,0.059305366503205365,0.23505219534212612,0.12136092424365673,1.0194552768635328,0.40028453818425075,1.0,0.0,0.7520662952233814,0.19185592106768745,21.120073826845474,0.47828549337484116,22.300311218914757,0.2847281372397187,18.757843398729495,0.49811923657686985,19.28122170876071,0.44633649157188715,22.300311218914757,0.2847281372397187,21.537253829065097,0.2232112072117362,20.20607452517458,0.26349974636130624,20.264968636129957,0.5759484194414378,21.24875257808625,0.41171677504830084,17.68350699302351,0.6746381141014299,-0.03416545962478357,0.020586119394989888,0.035503560559007497,0.03776030441096595,0,0,0,1,0,1,1,0.8125,0.8125
EIX,0.007734684065190536,0.0068263472195898975,0.05361545155344185,0.053035331982217056,0.15467834770815359,0.045856766339877564,0.10460535903553901,0.04583082161651278,0.7923834076246626,0.2658696943688712,1.0,0.0,0.6954293478880094,0.1600887590663014,22.26467479688086,0.4502178169217519,24.617468504693218,0.06735582491320719,15.289288726822527,12.58885517913456,19.29215657240374,6.450982883449137,24.617468504693218,0.06735582491320719,23.00731821486376,0.19551266379970916,21.970539326583978,0.24710348057441564,22.257179262094336,0.16666814097104982,23.196885998643484,0.1304442560683801,21.536815617709333,0.5220473711163786,0.03314656511910963,0.008375019582367749,0.0,0.48895125465644945,0,0,1,0,0,0,1,0.9861111111111112,0.9861111111111112
EK,-0.03130327288517924,0.05389498053807763,0.11087168886943302,0.5857888523528773,-0.007709289304259007,0.15276074901077036,0.3671365099119429,0.3334343523984608,2.046966864316869,0.6612671321946736,1.001317404689503,0.007555433283230078,-0.26030168942791987,1.1356166820907347,20.31704161302572,1.0499111547771787,21.77090857068838,0.4922857892640102,-9.13038613653272,15.807771375623854,-3.491370125076439,18.215423180646642,21.7721982302391,0.4945659561937444,-4.582441909112382,19.17231174268774,21.256314088412985,0.4952138648795876,20.600738621717145,0.7552168115620803,20.976016225362404,0.4563389752322756,17.002899252460207,0.9156152455147105,-0.17377779677820726,-0.04461780595785392,0.0,0.04727203951921681,0,0,1,0,1,1,1,0.7837837837837838,0.7837837837837838
EL,0.04639879252987236,0.018487292280994366,0.11187585881211376,0.0424375991459582,0.16036618374548497,0.03566745604340844,0.5177060095338636,0.28720446071472966,1.9336759521715687,0.2776199134357685,1.0000109894975553,4.517485235311993e-05,0.7238824465479013,0.1600887590663014,22.466539092132233,0.49129022116140575,22.837603834878678,0.26454082984562066,19.662254929457067,0.46187542914054086,20.32995123493973,0.37221244103432766,22.837614823324753,0.26453964688792286,21.95349420341618,0.2328160275737469,22.223370471490487,0.18289741286798342,21.574857526610277,0.2540784744582125,21.6275731790858,0.2412212006418019,19.2102145369614,0.6402103767635694,-0.1285223937671317,0.025776890659595875,0.03207258115026512,0.05016337272524328,0,0,0,0,1,1,0,0.7916666666666666,0.7916666666666666
